1577957340,157.551718,157.551718,157.452504,157.452504,3819
1577957400,157.402897,157.452504,157.392975,157.452504,3018
1577957460,157.531875,157.750146,157.323526,157.363211,799678
1577957520,157.373133,157.437622,157.085412,157.135019,159221
1577957580,157.115176,157.383054,157.105255,157.373133,126785
1577957640,157.363211,157.561639,157.363211,157.444567,146676
1577957700,157.447543,157.740224,157.442582,157.660853,142142
1577957760,157.660853,157.898966,157.660853,157.876147,184035
1577957820,157.869202,157.99322,157.789831,157.985283,112947
1577957880,157.988259,158.181726,157.978338,158.13708,183250
1577957940,158.13708,158.156923,158.027945,158.087473,75599
1577958000,158.109796,158.156923,158.070706,158.072591,111940
1577958060,158.072591,158.201569,158.072591,158.147001,132754
1577958120,158.156923,158.196608,158.107316,158.117237,68946
1577958180,158.122198,158.166844,158.057709,158.161883,95735
1577958240,158.166844,158.241255,158.151962,158.241255,89830
1577958300,158.239469,158.285405,158.186687,158.255641,130603
1577958360,158.251176,158.295822,158.077552,158.176765,152862
1577958420,158.181726,158.236294,158.147001,158.156923,58679
1577958480,158.147001,158.147001,157.948573,158.008102,60467
1577958540,158.008102,158.176765,158.003141,158.097394,63639
1577958600,158.117237,158.122198,158.018023,158.072591,53742
1577958660,158.077552,158.13708,157.918908,157.938652,105462
1577958720,157.943613,157.99818,157.928731,157.928731,52518
1577958780,157.938652,157.978338,157.84936,157.963456,84798
1577958840,157.968416,157.98816,157.918809,157.938652,54266
1577958900,157.928731,157.978338,157.879223,157.908888,70043
1577958960,157.913452,158.047787,157.898966,158.042827,54455
1577959020,158.037866,158.147001,158.037866,158.127158,92873
1577959080,158.127158,158.191648,158.087473,158.171805,53343
1577959140,158.186687,158.20653,158.097394,158.166844,48681
1577959200,158.176765,158.28094,158.166844,158.271019,83593
1577959260,158.275979,158.300783,158.20653,158.20653,54661
1577959320,158.216451,158.256137,158.186687,158.186687,49279
1577959380,158.187183,158.20653,158.047787,158.087473,77915
1577959440,158.077552,158.107316,158.027945,158.097394,83737
1577959500,158.097394,158.236294,158.092434,158.20653,64411
1577959560,158.197005,158.236294,158.142041,158.186687,57153
1577959620,158.186687,158.256137,158.186687,158.221412,46933
1577959680,158.221114,158.275979,158.196608,158.275979,51520
1577959740,158.266058,158.266058,158.156823,158.183413,36654
1577959800,158.196608,158.236294,158.176765,158.186687,29683
1577959860,158.186687,158.266058,158.186687,158.236294,40333
1577959920,158.226372,158.226372,158.087473,158.097394,53971
1577959980,158.102355,158.135096,158.05374,158.087473,37467
1577960040,158.087473,158.087473,157.84936,157.871683,132782
1577960100,157.869202,157.918809,157.859281,157.879124,51920
1577960160,157.874163,157.874163,157.631089,157.71046,132087
1577960220,157.711651,157.760067,157.660853,157.690617,59184
1577960280,157.70034,157.867218,157.660853,157.867218,61403
1577960340,157.859281,157.879124,157.760067,157.859281,45017
1577960400,157.869202,157.908888,157.819595,157.834477,45853
1577960460,157.829517,157.831699,157.700539,157.70798,66213
1577960520,157.700539,157.829517,157.695578,157.799753,45669
1577960580,157.799753,157.834477,157.769988,157.799753,35722
1577960640,157.789831,157.789831,157.541796,157.631089,73558
1577960700,157.631089,157.705499,157.531875,157.705499,60243
1577960760,157.700539,157.700539,157.611246,157.64101,53482
1577960820,157.634958,157.690617,157.596364,157.690617,68008
1577960880,157.694983,157.77991,157.690617,157.718397,49484
1577960940,157.720381,157.833287,157.720381,157.789831,30099
1577961000,157.804713,157.859281,157.799753,157.84936,59616
1577961060,157.844399,157.84936,157.750146,157.84936,48049
1577961120,157.839438,157.839438,157.77991,157.799753,42405
1577961180,157.794792,157.889045,157.760067,157.874163,32570
1577961240,157.869202,157.953534,157.819595,157.921091,30748
1577961300,157.933691,157.958495,157.889045,157.938652,39908
1577961360,157.938652,157.938652,157.908888,157.928731,26427
1577961420,157.933691,158.027945,157.928731,158.016733,62214
1577961480,158.008102,158.018023,157.869202,157.889045,71242
1577961540,157.889045,157.918809,157.740224,157.809674,57134
1577961600,157.801638,157.889045,157.789831,157.839438,31984
1577961660,157.843506,157.889045,157.809674,157.869202,34098
1577961720,157.869202,157.908888,157.829517,157.839438,38892
1577961780,157.839438,157.879124,157.77991,157.84936,47994
1577961840,157.85432,157.859281,157.750146,157.820786,45358
1577961900,157.829517,157.839438,157.77991,157.830806,28092
1577961960,157.834477,157.918809,157.834477,157.918809,67094
1577962020,157.938553,157.948573,157.898966,157.908888,20653
1577962080,157.913849,157.948573,157.889045,157.889045,41605
1577962140,157.898966,157.908888,157.77991,157.829517,24336
1577962200,157.829517,157.906209,157.829517,157.889045,27562
1577962260,157.889045,157.898966,157.824854,157.85432,34271
1577962320,157.84936,157.85432,157.794792,157.803622,35450
1577962380,157.809575,157.916825,157.809575,157.916825,32365
1577962440,157.913551,157.918809,157.879124,157.898966,28695
1577962500,157.908888,157.918809,157.874163,157.908888,37621
1577962560,157.918809,158.047787,157.889045,158.037866,65905
1577962620,158.044414,158.097394,158.032905,158.076559,25437
1577962680,158.072591,158.161883,158.06763,158.147001,33417
1577962740,158.152954,158.186687,158.147001,158.166943,34833
1577962800,158.176765,158.236294,158.176765,158.210994,46889
1577962860,158.216451,158.241255,158.199783,158.236294,43222
1577962920,158.233417,158.233417,158.13708,158.189167,46205
1577962980,158.191648,158.21407,158.13708,158.186687,56049
1577963040,158.182917,158.226372,158.166844,158.196608,44037
1577963100,158.20653,158.290861,158.196608,158.286992,61912
1577963160,158.285901,158.335508,158.256137,158.310704,62755
1577963220,158.308224,158.335508,158.285901,158.315665,40209
1577963280,158.320626,158.375193,158.315665,158.340468,77534
1577963340,158.340468,158.345429,158.285901,158.285901,35724
1577963400,158.290861,158.335508,158.285901,158.305843,46522
1577963460,158.3113,158.325586,158.285901,158.320626,32353
1577963520,158.325586,158.345429,158.295822,158.301775,33381
1577963580,158.300783,158.345429,158.29989,158.322412,26478
1577963640,158.315665,158.335508,158.275979,158.295822,28713
1577963700,158.295822,158.345429,158.295822,158.327471,34427
1577963760,158.335508,158.340865,158.256137,158.275979,28407
1577963820,158.275979,158.275979,158.201569,158.256137,29839
1577963880,158.261097,158.295822,158.236294,158.271019,30688
1577963940,158.271019,158.275979,158.13708,158.156923,34438
1577964000,158.161883,158.166844,158.087473,158.13708,40112
1577964060,158.13708,158.186687,158.13708,158.176765,28511
1577964120,158.181726,158.236294,158.171805,158.20653,35367
1577964180,158.20653,158.216451,158.147001,158.171805,36697
1577964240,158.166844,158.216451,158.161883,158.196608,36960
1577964300,158.196608,158.266058,158.196608,158.266058,33496
1577964360,158.271019,158.275979,158.166844,158.173293,50780
1577964420,158.166844,158.186687,158.13708,158.186687,28749
1577964480,158.186687,158.228257,158.186687,158.216451,20117
1577964540,158.216451,158.256137,158.21149,158.254648,23165
1577964600,158.246215,158.256137,158.196608,158.231333,29324
1577964660,158.226372,158.226372,158.156923,158.196608,21367
1577964720,158.201569,158.226273,158.191648,158.21278,21470
1577964780,158.213078,158.213078,158.117237,158.117237,43616
1577964840,158.117237,158.117237,158.018023,158.027945,44300
1577964900,158.008895,158.008895,157.898966,157.938652,56688
1577964960,157.948573,157.948573,157.859281,157.889045,68162
1577965020,157.879124,157.973377,157.859281,157.958495,44950
1577965080,157.948573,158.037866,157.930913,158.037866,43538
1577965140,158.037866,158.06763,158.022984,158.052748,39388
1577965200,158.052748,158.087473,158.047787,158.077552,35428
1577965260,158.077552,158.087473,158.027945,158.06763,26662
1577965320,158.072591,158.127158,158.069714,158.090648,28572
1577965380,158.092533,158.107316,158.06763,158.082512,24898
1577965440,158.087473,158.147001,158.082512,158.134103,28431
1577965500,158.129143,158.13708,158.097394,158.12567,18427
1577965560,158.127158,158.147001,158.107316,158.107316,29003
1577965620,158.110491,158.176765,158.107316,158.151962,34220
1577965680,158.147001,158.151962,158.117237,158.140156,21835
1577965740,158.145017,158.189366,158.142041,158.166844,26196
1577965800,158.166844,158.176666,158.087473,158.087473,31473
1577965860,158.097394,158.156923,158.087473,158.102355,30772
1577965920,158.098386,158.127158,158.087473,158.107316,30858
1577965980,158.107316,158.166844,158.092434,158.166844,27699
1577966040,158.166844,158.20653,158.166844,158.176765,32071
1577966100,158.176765,158.18629,158.117237,158.122198,29254
1577966160,158.122198,158.13708,158.110491,158.110491,21269
1577966220,158.112276,158.145712,158.107316,158.127158,66081
1577966280,158.122198,158.142437,158.087473,158.142437,30298
1577966340,158.142041,158.156923,158.127158,158.13708,13842
1577966400,158.127158,158.147001,158.107316,158.121999,25193
1577966460,158.121999,158.142834,158.097394,158.142834,19366
1577966520,158.13708,158.147001,158.082512,158.082512,13151
1577966580,158.077552,158.087473,158.052748,158.057709,21211
1577966640,158.058701,158.151962,158.052748,158.139263,21233
1577966700,158.142041,158.196608,158.118229,158.171805,31693
1577966760,158.175178,158.20653,158.166844,158.193632,29912
1577966820,158.192739,158.196608,158.127158,158.156923,28396
1577966880,158.166844,158.196608,158.161883,158.191449,18169
1577966940,158.196608,158.201569,158.176765,158.183512,20771
1577967000,158.17875,158.192441,158.147001,158.156923,24702
1577967060,158.166844,158.226372,158.166844,158.216451,30206
1577967120,158.216451,158.241255,158.216451,158.241255,27478
1577967180,158.246215,158.295822,158.246215,158.285901,57219
1577967240,158.281238,158.285901,158.236294,158.241255,17348
1577967300,158.241255,158.246215,158.216451,158.221412,23369
1577967360,158.22042,158.246215,158.186687,158.241255,35786
1577967420,158.236294,158.325586,158.236294,158.320626,25937
1577967480,158.325586,158.355351,158.325586,158.345429,33881
1577967540,158.35039,158.352176,158.295822,158.295822,30311
1577967600,158.295822,158.345429,158.275979,158.335508,31082
1577967660,158.335508,158.345429,158.295822,158.333027,27545
1577967720,158.325586,158.335012,158.310704,158.325586,15139
1577967780,158.325586,158.345429,158.285901,158.289076,28899
1577967840,158.285901,158.310704,158.246215,158.280642,28328
1577967900,158.28094,158.305744,158.266058,158.295921,16464
1577967960,158.295822,158.335508,158.295822,158.325586,17767
1577968020,158.330547,158.365272,158.295822,158.310407,51371
1577968080,158.310704,158.325586,158.266058,158.266058,19477
1577968140,158.256137,158.275979,158.248199,158.256137,22658
1577968200,158.256137,158.285107,158.246215,158.275979,19323
1577968260,158.266058,158.325586,158.266058,158.320824,33721
1577968320,158.315665,158.345429,158.305744,158.315665,19512
1577968380,158.320626,158.335508,158.295921,158.335508,25745
1577968440,158.335508,158.345429,158.295822,158.295822,8388
1577968500,158.297806,158.345429,158.285901,158.305744,46712
1577968560,158.315665,158.340468,158.295822,158.338881,25133
1577968620,158.338881,158.355351,158.315665,158.325586,20033
1577968680,158.320626,158.335508,158.305744,158.335508,16392
1577968740,158.331539,158.444643,158.325586,158.440675,93915
1577968800,158.437797,158.484329,158.437797,158.464486,36529
1577968860,158.454564,158.504171,158.454564,158.49425,36102
1577968920,158.484329,158.543857,158.484329,158.49425,34585
1577968980,158.49425,158.509132,158.474407,158.484329,12025
1577969040,158.494151,158.514093,158.46776,158.514093,17477
1577969100,158.509132,158.524014,158.484329,158.514093,38845
1577969160,158.524014,158.543857,158.474407,158.483337,24319
1577969220,158.479368,158.499211,158.464486,158.484329,20227
1577969280,158.474407,158.489289,158.404957,158.419046,44807
1577969340,158.422419,158.431547,158.365272,158.385115,51654
1577969400,158.395036,158.429761,158.390075,158.414879,15131
1577969460,158.414879,158.449604,158.409918,158.434722,31298
1577969520,158.434722,158.452878,158.429463,158.447818,14720
1577969580,158.44881,158.463494,158.434722,158.463494,15345
1577969640,158.460617,158.469744,158.434722,158.469744,18845
1577969700,158.464783,158.484329,158.454564,158.459525,20589
1577969760,158.460914,158.484329,158.454564,158.480162,9904
1577969820,158.484329,158.484329,158.444643,158.474407,23363
1577969880,158.482344,158.484329,158.449604,158.479368,26046
1577969940,158.479368,158.49425,158.449604,158.450894,17984
1577970000,158.454564,158.464486,158.434722,158.434722,16184
1577970060,158.441071,158.441071,158.375193,158.380154,15748
1577970120,158.375193,158.395036,158.355351,158.355549,20588
1577970180,158.355351,158.365272,158.295822,158.365272,40355
1577970240,158.365272,158.4248,158.355351,158.41984,18861
1577970300,158.41984,158.444643,158.400592,158.430257,25433
1577970360,158.434722,158.444445,158.385115,158.404957,14049
1577970420,158.404957,158.409918,158.355351,158.355549,15367
1577970480,158.356541,158.404957,158.356541,158.377178,14576
1577970540,158.375193,158.394937,158.360311,158.370233,16975
1577970600,158.365272,158.377971,158.345429,158.365272,39487
1577970660,158.355351,158.399997,158.335508,158.395036,17252
1577970720,158.399798,158.399798,158.339377,158.345429,24883
1577970780,158.340468,158.345429,158.315665,158.315665,15884
1577970840,158.320626,158.345429,158.315665,158.325586,14622
1577970900,158.335508,158.335508,158.290861,158.295822,27396
1577970960,158.295822,158.325586,158.295822,158.325586,14517
1577971020,158.319237,158.335508,158.305744,158.325586,18219
1577971080,158.315665,158.315665,158.251176,158.256137,49803
1577971140,158.256137,158.285802,158.236294,158.241255,61503
1577971200,158.241056,158.256137,158.20653,158.236195,20283
1577971260,158.231333,158.295822,158.191648,158.28094,45236
1577971320,158.285107,158.395036,158.275979,158.395036,40755
1577971380,158.395036,158.434722,158.390075,158.411902,27600
1577971440,158.41091,158.429761,158.365272,158.365272,34613
1577971500,158.368447,158.380154,158.354854,158.380154,11683
1577971560,158.375193,158.390075,158.315665,158.345429,39261
1577971620,158.340468,158.344834,158.320626,158.330547,12746
1577971680,158.345429,158.365272,158.330547,158.330547,24074
1577971740,158.339576,158.35039,158.335508,158.35039,17309
1577971800,158.345429,158.375193,158.345429,158.360311,17139
1577971860,158.360311,158.375193,158.345429,158.35039,11573
1577971920,158.350787,158.355351,158.325586,158.340468,16820
1577971980,158.340468,158.365272,158.340468,158.345429,25177
1577972040,158.345429,158.375193,158.330547,158.335508,41472
1577972100,158.335607,158.335607,158.305744,158.310704,19452
1577972160,158.300584,158.305744,158.285901,158.300783,14531
1577972220,158.305744,158.325586,158.295822,158.315665,11929
1577972280,158.315665,158.315665,158.285901,158.295822,15304
1577972340,158.305644,158.310704,158.275979,158.301477,23333
1577972400,158.305644,158.315665,158.285901,158.305744,21193
1577972460,158.312887,158.315665,158.285901,158.300783,23602
1577972520,158.305744,158.324098,158.295822,158.315665,23536
1577972580,158.320626,158.322511,158.286099,158.29989,15191
1577972640,158.305744,158.315665,158.295822,158.305744,17844
1577972700,158.301676,158.310903,158.275979,158.310903,16841
1577972760,158.315665,158.355351,158.315665,158.320626,38245
1577972820,158.315665,158.335508,158.295822,158.332035,25054
1577972880,158.330547,158.395036,158.325586,158.395036,28000
1577972940,158.385115,158.414879,158.375193,158.399997,32540
1577973000,158.404957,158.409918,158.376185,158.403172,25243
1577973060,158.399997,158.404957,158.365272,158.365272,24859
1577973120,158.372118,158.404957,158.365272,158.395036,21533
1577973180,158.395036,158.399997,158.375193,158.385115,22872
1577973240,158.385115,158.414978,158.385115,158.389877,17975
1577973300,158.391762,158.414879,158.385115,158.404957,16526
1577973360,158.399997,158.434722,158.399997,158.434722,27198
1577973420,158.438591,158.449604,158.434722,158.449604,17549
1577973480,158.449604,158.504171,158.449604,158.484329,72407
1577973540,158.484329,158.504171,158.476888,158.49425,23929
1577973600,158.49425,158.514093,158.489289,158.489289,23773
1577973660,158.489289,158.504171,158.474407,158.504171,34280
1577973720,158.504171,158.538896,158.504171,158.538896,42778
1577973780,158.533936,158.558739,158.533936,158.548818,24260
1577973840,158.553778,158.553778,158.484329,158.484329,28900
1577973900,158.49425,158.561418,158.484527,158.55606,25342
1577973960,158.553778,158.553778,158.533936,158.538896,13986
1577974020,158.538896,158.548818,158.533936,158.543857,17499
1577974080,158.536614,158.549413,158.504171,158.504171,26536
1577974140,158.509132,158.524014,158.484329,158.524014,25104
1577974200,158.528975,158.543857,158.464486,158.479963,34584
1577974260,158.479368,158.484329,158.434722,158.474407,25087
1577974320,158.474407,158.49425,158.474407,158.49425,16503
1577974380,158.500401,158.509132,158.474407,158.479368,27723
1577974440,158.479368,158.514093,158.454564,158.509132,18933
1577974500,158.509132,158.513994,158.484329,158.509132,18767
1577974560,158.510819,158.514093,158.485916,158.499211,54967
1577974620,158.499211,158.509727,158.485321,158.509132,22749
1577974680,158.510521,158.524014,158.504171,158.524014,30549
1577974740,158.524014,158.569851,158.514093,158.5637,20450
1577974800,158.563799,158.613307,158.563799,158.588503,33923
1577974860,158.593464,158.652992,158.583642,158.63315,56849
1577974920,158.63811,158.652992,158.623228,158.623228,22537
1577974980,158.618267,158.648032,158.585924,158.608346,32222
1577975040,158.603584,158.628883,158.593464,158.623228,21627
1577975100,158.632852,158.65706,158.623228,158.646246,17272
1577975160,158.652992,158.672835,158.644857,158.656862,24636
1577975220,158.652992,158.678986,158.652992,158.677796,16797
1577975280,158.677796,158.692678,158.652992,158.690991,21610
1577975340,158.692678,158.692678,158.677796,158.689404,21163
1577975400,158.687717,158.692678,158.672835,158.677796,15483
1577975460,158.662914,158.692678,158.623228,158.623228,34948
1577975520,158.623228,158.682657,158.613307,158.672637,18148
1577975580,158.672835,158.697639,158.662914,158.667874,26868
1577975640,158.667874,158.681963,158.643071,158.657953,19926
1577975700,158.657953,158.669164,158.63315,158.63811,20597
1577975760,158.63811,158.643071,158.593464,158.618267,26536
1577975820,158.618267,158.682756,158.618267,158.667874,34967
1577975880,158.672835,158.692678,158.652992,158.677796,25373
1577975940,158.682756,158.702599,158.672835,158.672835,22206
1577976000,158.677796,158.690793,158.652992,158.653092,22529
1577976060,158.657953,158.722442,158.652992,158.702599,34046
1577976120,158.692678,158.717481,158.682756,158.702599,17699
1577976180,158.70756,158.732363,158.682756,158.732363,239696
1577976240,158.732363,158.737324,158.712521,158.727403,28097
1577976300,158.722442,158.752206,158.672835,158.712521,695462
1577976360,158.715993,158.752206,158.682756,158.712521,82232
1577976420,158.702798,158.712521,158.662914,158.682756,31158
1577976480,158.682856,158.732363,158.682756,158.722442,16456
1577976540,158.722442,158.722442,158.692678,158.692678,17738
1577976600,158.694662,158.722442,158.692678,158.694662,19278
1577976660,158.70121,158.722442,158.687717,158.712521,22778
1577976720,158.70756,158.742285,158.697639,158.742285,31137
1577976780,158.736927,158.742285,158.712521,158.731371,35058
1577976840,158.722442,158.732363,158.70756,158.722442,28149
1577976900,158.729982,158.742285,158.712521,158.726708,36805
1577976960,158.722442,158.752206,158.722442,158.752206,56874
1577977020,158.747246,158.772049,158.742285,158.762624,35439
1577977080,158.772049,158.78197,158.752206,158.757167,32698
1577977140,158.762028,158.767088,158.742285,158.752206,22380
1577977200,158.752206,158.777208,158.717481,158.762128,33731
1577977260,158.752206,158.821656,158.752206,158.811735,157848
1577977320,158.819969,158.821656,158.772049,158.772049,17444
1577977380,158.772049,158.787824,158.737324,158.772049,24965
1577977440,158.762128,158.762128,158.722442,158.742285,21156
1577977500,158.737324,158.742285,158.692678,158.727403,47227
1577977560,158.722442,158.722541,158.677796,158.697639,40485
1577977620,158.692678,158.722442,158.643071,158.687717,72667
1577977680,158.687717,158.702599,158.677796,158.682756,20643
1577977740,158.687717,158.692678,158.656862,158.656862,21019
1577977800,158.657953,158.665394,158.63315,158.652992,28036
1577977860,158.648032,158.717481,158.648032,158.704584,46119
1577977920,158.702599,158.722442,158.692678,158.717481,20691
1577977980,158.713513,158.772049,158.712521,158.772049,36660
1577978040,158.772049,158.801813,158.767088,158.775025,22826
1577978100,158.772049,158.801813,158.754488,158.798837,24810
1577978160,158.791892,158.811735,158.78197,158.793876,34168
1577978220,158.811735,158.812429,158.784947,158.806774,20986
